Date,Return
1982-06-30,0.8404425978660583
1982-07-31,0.5662436485290527
1982-08-31,-0.6888952255249023
1982-09-30,0.2269309163093567
1982-10-31,-1.7486648559570312
1982-11-30,-0.8323551416397095
1982-12-31,0.0011547841131687164
1983-01-31,-1.0859336853027344
1983-02-28,0.41511231660842896
1983-03-31,0.19236759841442108
1983-04-30,0.3880661129951477
1983-05-31,0.3248482346534729
1983-06-30,0.8074281811714172
1983-07-31,-0.21367596089839935
1983-08-31,-0.9227842092514038
1983-09-30,0.05009292811155319
1983-10-31,-0.672581136226654
1983-11-30,0.9098613262176514
1983-12-31,-0.06332188844680786
1984-01-31,0.2240574210882187
1984-02-29,-0.01928970403969288
1984-03-31,0.28173673152923584
1984-04-30,0.2227523922920227
1984-05-31,0.7187505960464478
1984-06-30,0.19433999061584473
